Country,ds,y_tr,y_repr_tr,adjusted_val,y_tst,yhat,level_1,adjustment_Forecasts_test,final_prediction
Egypt,1983-01-01,58.9,58.9,0.0,,,,,
El Salvador,1983-01-01,52.2,58.9,-6.699999999999996,,,,,
Gabon,1983-01-01,58.6,58.9,-0.29999999999999716,,,,,
Ghana,1983-01-01,51.6,58.9,-7.299999999999997,,,,,
Guatemala,1983-01-01,58.7,58.9,-0.19999999999999574,,,,,
Honduras,1983-01-01,62.1,58.9,3.200000000000003,,,,,
India,1983-01-01,55.3,58.9,-3.6000000000000014,,,,,
Indonesia,1983-01-01,60.3,58.9,1.3999999999999986,,,,,
Iran,1983-01-01,58.7,58.9,-0.19999999999999574,,,,,
Iraq,1983-01-01,60.1,58.9,1.2000000000000028,,,,,
Kenya,1983-01-01,61.0,58.9,2.1000000000000014,,,,,
Kiribati,1983-01-01,58.0,58.9,-0.8999999999999986,,,,,
Libya,1983-01-01,66.4,58.9,7.500000000000007,,,,,
Maldives,1983-01-01,58.1,58.9,-0.7999999999999972,,,,,
Marshall Islands,1983-01-01,61.7,58.9,2.8000000000000043,,,,,
Mauritania,1983-01-01,56.7,58.9,-2.1999999999999957,,,,,
Mongolia,1983-01-01,56.2,58.9,-2.6999999999999957,,,,,
Morocco,1983-01-01,57.7,58.9,-1.1999999999999957,,,,,
Myanmar,1983-01-01,55.2,58.9,-3.6999999999999957,,,,,
Namibia,1983-01-01,58.0,58.9,-0.8999999999999986,,,,,
Nauru,1983-01-01,61.8,58.9,2.8999999999999986,,,,,
Nicaragua,1983-01-01,56.8,58.9,-2.1000000000000014,,,,,
Oman,1983-01-01,64.2,58.9,5.300000000000004,,,,,
Pakistan,1983-01-01,58.9,58.9,0.0,,,,,
Palau,1983-01-01,61.3,58.9,2.3999999999999986,,,,,
Papua New Guinea,1983-01-01,58.4,58.9,-0.5,,,,,
Sao Tome and Principe,1983-01-01,59.4,58.9,0.5,,,,,
Solomon Islands,1983-01-01,63.8,58.9,4.899999999999999,,,,,
South Africa,1983-01-01,61.5,58.9,2.6000000000000014,,,,,
Tajikistan,1983-01-01,59.8,58.9,0.8999999999999986,,,,,
Tuvalu,1983-01-01,61.5,58.9,2.6000000000000014,,,,,
Zimbabwe,1983-01-01,60.2,58.9,1.3000000000000043,,,,,
Algeria,1984-01-01,61.7,59.6,2.1000000000000014,,,,,
Bangladesh,1984-01-01,53.5,59.6,-6.100000000000001,,,,,
Bolivia,1984-01-01,53.0,59.6,-6.600000000000001,,,,,
Botswana,1984-01-01,62.4,59.6,2.799999999999997,,,,,
Congo,1984-01-01,57.5,59.6,-2.1000000000000014,,,,,
Egypt,1984-01-01,59.7,59.6,0.10000000000000142,,,,,
El Salvador,1984-01-01,54.8,59.6,-4.800000000000004,,,,,
Gabon,1984-01-01,58.9,59.6,-0.7000000000000028,,,,,
Ghana,1984-01-01,52.1,59.6,-7.5,,,,,
Guatemala,1984-01-01,59.6,59.6,0.0,,,,,
Honduras,1984-01-01,62.6,59.6,3.0,,,,,
India,1984-01-01,55.8,59.6,-3.8000000000000043,,,,,
Indonesia,1984-01-01,60.7,59.6,1.1000000000000014,,,,,
Iran,1984-01-01,61.2,59.6,1.6000000000000014,,,,,
Iraq,1984-01-01,60.2,59.6,0.6000000000000014,,,,,
Kenya,1984-01-01,60.8,59.6,1.1999999999999957,,,,,
Kiribati,1984-01-01,58.3,59.6,-1.3000000000000043,,,,,
Libya,1984-01-01,66.9,59.6,7.300000000000004,,,,,
Maldives,1984-01-01,58.9,59.6,-0.7000000000000028,,,,,
Marshall Islands,1984-01-01,61.9,59.6,2.299999999999997,,,,,
Mauritania,1984-01-01,57.2,59.6,-2.3999999999999986,,,,,
Mongolia,1984-01-01,56.7,59.6,-2.8999999999999986,,,,,
Morocco,1984-01-01,58.5,59.6,-1.1000000000000014,,,,,
Myanmar,1984-01-01,55.5,59.6,-4.100000000000001,,,,,
Namibia,1984-01-01,58.5,59.6,-1.1000000000000014,,,,,
Nauru,1984-01-01,61.7,59.6,2.1000000000000014,,,,,
Nicaragua,1984-01-01,56.1,59.6,-3.5,,,,,
Oman,1984-01-01,65.3,59.6,5.699999999999996,,,,,
Pakistan,1984-01-01,59.3,59.6,-0.30000000000000426,,,,,
Palau,1984-01-01,61.4,59.6,1.7999999999999972,,,,,
Papua New Guinea,1984-01-01,58.6,59.6,-1.0,,,,,
Sao Tome and Principe,1984-01-01,59.5,59.6,-0.10000000000000142,,,,,
Solomon Islands,1984-01-01,64.0,59.6,4.399999999999999,,,,,
South Africa,1984-01-01,61.9,59.6,2.299999999999997,,,,,
Tajikistan,1984-01-01,60.1,59.6,0.5,,,,,
Tuvalu,1984-01-01,61.5,59.6,1.8999999999999986,,,,,
Zimbabwe,1984-01-01,61.1,59.6,1.5,,,,,
Algeria,1985-01-01,63.6,60.2,3.3999999999999986,,,,,
Bangladesh,1985-01-01,53.9,60.2,-6.300000000000004,,,,,
Bolivia,1985-01-01,53.4,60.2,-6.800000000000004,,,,,
Botswana,1985-01-01,62.6,60.2,2.3999999999999986,,,,,
Congo,1985-01-01,57.5,60.2,-2.700000000000003,,,,,
Egypt,1985-01-01,60.5,60.2,0.29999999999999716,,,,,
El Salvador,1985-01-01,57.0,60.2,-3.200000000000003,,,,,
Gabon,1985-01-01,59.3,60.2,-0.9000000000000057,,,,,
Ghana,1985-01-01,52.4,60.2,-7.800000000000004,,,,,
Guatemala,1985-01-01,60.2,60.2,0.0,,,,,
Honduras,1985-01-01,63.0,60.2,2.799999999999997,,,,,
India,1985-01-01,56.3,60.2,-3.9000000000000057,,,,,
Indonesia,1985-01-01,61.3,60.2,1.0999999999999943,,,,,
Iran,1985-01-01,61.9,60.2,1.6999999999999957,,,,,
Iraq,1985-01-01,60.7,60.2,0.5,,,,,
Kenya,1985-01-01,60.6,60.2,0.3999999999999986,,,,,
Kiribati,1985-01-01,58.6,60.2,-1.6000000000000014,,,,,
Libya,1985-01-01,67.3,60.2,7.099999999999994,,,,,
Maldives,1985-01-01,59.7,60.2,-0.5,,,,,
Marshall Islands,1985-01-01,62.1,60.2,1.8999999999999986,,,,,
Mauritania,1985-01-01,57.6,60.2,-2.6000000000000014,,,,,
Mongolia,1985-01-01,56.8,60.2,-3.4000000000000057,,,,,
Morocco,1985-01-01,59.3,60.2,-0.9000000000000057,,,,,
Myanmar,1985-01-01,55.6,60.2,-4.600000000000001,,,,,
Namibia,1985-01-01,59.0,60.2,-1.2000000000000028,,,,,
Nauru,1985-01-01,61.6,60.2,1.3999999999999986,,,,,
Nicaragua,1985-01-01,56.5,60.2,-3.700000000000003,,,,,
Oman,1985-01-01,66.3,60.2,6.099999999999994,,,,,
Pakistan,1985-01-01,59.4,60.2,-0.8000000000000043,,,,,
Palau,1985-01-01,61.4,60.2,1.1999999999999957,,,,,
Papua New Guinea,1985-01-01,58.9,60.2,-1.3000000000000043,,,,,
Sao Tome and Principe,1985-01-01,59.8,60.2,-0.4000000000000057,,,,,
Solomon Islands,1985-01-01,64.3,60.2,4.099999999999994,,,,,
South Africa,1985-01-01,62.4,60.2,2.1999999999999957,,,,,
Tajikistan,1985-01-01,60.4,60.2,0.19999999999999574,,,,,
Tuvalu,1985-01-01,61.6,60.2,1.3999999999999986,,,,,
Zimbabwe,1985-01-01,61.6,60.2,1.3999999999999986,,,,,
Algeria,1986-01-01,65.2,60.5,4.700000000000003,,,,,
Bangladesh,1986-01-01,54.4,60.5,-6.100000000000001,,,,,
Bolivia,1986-01-01,53.9,60.5,-6.600000000000001,,,,,
Botswana,1986-01-01,62.7,60.5,2.200000000000003,,,,,
Congo,1986-01-01,57.6,60.5,-2.8999999999999986,,,,,
Egypt,1986-01-01,61.3,60.5,0.7999999999999972,,,,,
El Salvador,1986-01-01,57.7,60.5,-2.799999999999997,,,,,
Gabon,1986-01-01,59.6,60.5,-0.8999999999999986,,,,,
Ghana,1986-01-01,53.1,60.5,-7.399999999999999,,,,,
Guatemala,1986-01-01,60.8,60.5,0.29999999999999716,,,,,
Honduras,1986-01-01,63.6,60.5,3.1000000000000014,,,,,
India,1986-01-01,56.8,60.5,-3.700000000000003,,,,,
Indonesia,1986-01-01,61.7,60.5,1.2000000000000028,,,,,
Iran,1986-01-01,62.5,60.5,2.0,,,,,
Iraq,1986-01-01,60.9,60.5,0.3999999999999986,,,,,
Kenya,1986-01-01,60.2,60.5,-0.29999999999999716,,,,,
Kiribati,1986-01-01,59.0,60.5,-1.5,,,,,
Libya,1986-01-01,67.8,60.5,7.299999999999997,,,,,
Maldives,1986-01-01,60.5,60.5,0.0,,,,,
Marshall Islands,1986-01-01,62.2,60.5,1.7000000000000028,,,,,
Mauritania,1986-01-01,58.0,60.5,-2.5,,,,,
Mongolia,1986-01-01,56.9,60.5,-3.6000000000000014,,,,,
Morocco,1986-01-01,60.0,60.5,-0.5,,,,,
Myanmar,1986-01-01,55.9,60.5,-4.600000000000001,,,,,
Namibia,1986-01-01,59.6,60.5,-0.8999999999999986,,,,,
Nauru,1986-01-01,61.5,60.5,1.0,,,,,
Nicaragua,1986-01-01,57.8,60.5,-2.700000000000003,,,,,
Oman,1986-01-01,67.0,60.5,6.5,,,,,
Pakistan,1986-01-01,59.5,60.5,-1.0,,,,,
Palau,1986-01-01,61.3,60.5,0.7999999999999972,,,,,
Papua New Guinea,1986-01-01,59.0,60.5,-1.5,,,,,
Sao Tome and Principe,1986-01-01,57.5,60.5,-3.0,,,,,
Solomon Islands,1986-01-01,63.8,60.5,3.299999999999997,,,,,
South Africa,1986-01-01,62.9,60.5,2.3999999999999986,,,,,
Tajikistan,1986-01-01,60.8,60.5,0.29999999999999716,,,,,
Tuvalu,1986-01-01,61.6,60.5,1.1000000000000014,,,,,
Zimbabwe,1986-01-01,62.0,60.5,1.5,,,,,
Algeria,1987-01-01,65.8,61.2,4.599999999999994,,,,,
Bangladesh,1987-01-01,54.9,61.2,-6.300000000000004,,,,,
Bolivia,1987-01-01,54.5,61.2,-6.700000000000003,,,,,
Botswana,1987-01-01,62.5,61.2,1.2999999999999972,,,,,
Congo,1987-01-01,57.4,61.2,-3.8000000000000043,,,,,
Egypt,1987-01-01,62.1,61.2,0.8999999999999986,,,,,
El Salvador,1987-01-01,59.7,61.2,-1.5,,,,,
Gabon,1987-01-01,59.9,61.2,-1.3000000000000043,,,,,
Ghana,1987-01-01,53.8,61.2,-7.400000000000006,,,,,
Guatemala,1987-01-01,61.4,61.2,0.19999999999999574,,,,,
Honduras,1987-01-01,64.0,61.2,2.799999999999997,,,,,
India,1987-01-01,57.3,61.2,-3.9000000000000057,,,,,
Indonesia,1987-01-01,62.0,61.2,0.7999999999999972,,,,,
Iran,1987-01-01,62.8,61.2,1.5999999999999943,,,,,
Iraq,1987-01-01,61.2,61.2,0.0,,,,,
Kenya,1987-01-01,60.0,61.2,-1.2000000000000028,,,,,
Kiribati,1987-01-01,59.4,61.2,-1.8000000000000043,,,,,
Libya,1987-01-01,68.2,61.2,7.0,,,,,
Maldives,1987-01-01,61.3,61.2,0.09999999999999432,,,,,
Marshall Islands,1987-01-01,62.1,61.2,0.8999999999999986,,,,,
Mauritania,1987-01-01,58.6,61.2,-2.6000000000000014,,,,,
Mongolia,1987-01-01,57.4,61.2,-3.8000000000000043,,,,,
Morocco,1987-01-01,60.7,61.2,-0.5,,,,,
Myanmar,1987-01-01,56.1,61.2,-5.100000000000001,,,,,
Namibia,1987-01-01,60.2,61.2,-1.0,,,,,
Nauru,1987-01-01,61.4,61.2,0.19999999999999574,,,,,
Nicaragua,1987-01-01,57.7,61.2,-3.5,,,,,
Oman,1987-01-01,67.9,61.2,6.700000000000003,,,,,
Pakistan,1987-01-01,59.1,61.2,-2.1000000000000014,,,,,
Palau,1987-01-01,61.3,61.2,0.09999999999999432,,,,,
Papua New Guinea,1987-01-01,59.2,61.2,-2.0,,,,,
Sao Tome and Principe,1987-01-01,61.0,61.2,-0.20000000000000284,,,,,
Solomon Islands,1987-01-01,64.8,61.2,3.5999999999999943,,,,,
South Africa,1987-01-01,63.0,61.2,1.7999999999999972,,,,,
Tajikistan,1987-01-01,61.3,61.2,0.09999999999999432,,,,,
Tuvalu,1987-01-01,61.4,61.2,0.19999999999999574,,,,,
Zimbabwe,1987-01-01,61.8,61.2,0.5999999999999943,,,,,
Algeria,1988-01-01,67.0,61.3,5.700000000000003,,,,,
Bangladesh,1988-01-01,55.0,61.3,-6.299999999999997,,,,,
Bolivia,1988-01-01,55.2,61.3,-6.099999999999994,,,,,
Botswana,1988-01-01,61.8,61.3,0.5,,,,,
Congo,1988-01-01,57.0,61.3,-4.299999999999997,,,,,
Egypt,1988-01-01,63.0,61.3,1.7000000000000028,,,,,
El Salvador,1988-01-01,61.5,61.3,0.20000000000000284,,,,,
Gabon,1988-01-01,60.0,61.3,-1.2999999999999972,,,,,
Ghana,1988-01-01,54.5,61.3,-6.799999999999997,,,,,
Guatemala,1988-01-01,62.0,61.3,0.7000000000000028,,,,,
Honduras,1988-01-01,64.3,61.3,3.0,,,,,
India,1988-01-01,57.8,61.3,-3.5,,,,,
Indonesia,1988-01-01,62.2,61.3,0.9000000000000057,,,,,
Iran,1988-01-01,63.4,61.3,2.1000000000000014,,,,,
Iraq,1988-01-01,57.5,61.3,-3.799999999999997,,,,,
Kenya,1988-01-01,59.5,61.3,-1.7999999999999972,,,,,
Kiribati,1988-01-01,59.9,61.3,-1.3999999999999986,,,,,
Libya,1988-01-01,68.6,61.3,7.299999999999997,,,,,
Maldives,1988-01-01,62.1,61.3,0.8000000000000043,,,,,
Marshall Islands,1988-01-01,62.2,61.3,0.9000000000000057,,,,,
Mauritania,1988-01-01,59.1,61.3,-2.1999999999999957,,,,,
Mongolia,1988-01-01,57.9,61.3,-3.3999999999999986,,,,,
Morocco,1988-01-01,61.3,61.3,0.0,,,,,
Myanmar,1988-01-01,56.1,61.3,-5.199999999999996,,,,,
Namibia,1988-01-01,60.2,61.3,-1.0999999999999943,,,,,
Nauru,1988-01-01,61.4,61.3,0.10000000000000142,,,,,
Nicaragua,1988-01-01,60.3,61.3,-1.0,,,,,
Oman,1988-01-01,68.6,61.3,7.299999999999997,,,,,
Pakistan,1988-01-01,59.4,61.3,-1.8999999999999986,,,,,
Palau,1988-01-01,61.3,61.3,0.0,,,,,
Papua New Guinea,1988-01-01,59.3,61.3,-2.0,,,,,
Sao Tome and Principe,1988-01-01,61.3,61.3,0.0,,,,,
Solomon Islands,1988-01-01,65.0,61.3,3.700000000000003,,,,,
South Africa,1988-01-01,63.3,61.3,2.0,,,,,
Tajikistan,1988-01-01,61.8,61.3,0.5,,,,,
Tuvalu,1988-01-01,61.4,61.3,0.10000000000000142,,,,,
Zimbabwe,1988-01-01,61.3,61.3,0.0,,,,,
Algeria,1989-01-01,67.1,61.4,5.699999999999996,,,,,
Bangladesh,1989-01-01,55.1,61.4,-6.299999999999997,,,,,
Bolivia,1989-01-01,55.8,61.4,-5.600000000000001,,,,,
Botswana,1989-01-01,61.4,61.4,0.0,,,,,
Congo,1989-01-01,56.5,61.4,-4.899999999999999,,,,,
Egypt,1989-01-01,63.6,61.4,2.200000000000003,,,,,
El Salvador,1989-01-01,59.7,61.4,-1.6999999999999957,,,,,
Gabon,1989-01-01,60.3,61.4,-1.1000000000000014,,,,,
Ghana,1989-01-01,55.2,61.4,-6.199999999999996,,,,,
Guatemala,1989-01-01,62.4,61.4,1.0,,,,,
Honduras,1989-01-01,64.9,61.4,3.500000000000007,,,,,
India,1989-01-01,58.2,61.4,-3.1999999999999957,,,,,
Indonesia,1989-01-01,62.7,61.4,1.3000000000000043,,,,,
Iran,1989-01-01,65.7,61.4,4.300000000000004,,,,,
Iraq,1989-01-01,58.2,61.4,-3.1999999999999957,,,,,
Kenya,1989-01-01,59.0,61.4,-2.3999999999999986,,,,,
Kiribati,1989-01-01,60.4,61.4,-1.0,,,,,
Libya,1989-01-01,69.0,61.4,7.600000000000001,,,,,
Maldives,1989-01-01,62.8,61.4,1.3999999999999986,,,,,
Marshall Islands,1989-01-01,62.2,61.4,0.8000000000000043,,,,,
Mauritania,1989-01-01,59.3,61.4,-2.1000000000000014,,,,,
Mongolia,1989-01-01,58.3,61.4,-3.1000000000000014,,,,,
Morocco,1989-01-01,61.9,61.4,0.5,,,,,
Myanmar,1989-01-01,56.6,61.4,-4.799999999999997,,,,,
Namibia,1989-01-01,62.6,61.4,1.2000000000000028,,,,,
Nauru,1989-01-01,61.4,61.4,0.0,,,,,
Nicaragua,1989-01-01,62.5,61.4,1.1000000000000014,,,,,
Oman,1989-01-01,69.2,61.4,7.800000000000004,,,,,
Pakistan,1989-01-01,59.6,61.4,-1.7999999999999972,,,,,
Palau,1989-01-01,61.4,61.4,0.0,,,,,
Papua New Guinea,1989-01-01,59.6,61.4,-1.7999999999999972,,,,,
Sao Tome and Principe,1989-01-01,60.2,61.4,-1.1999999999999957,,,,,
Solomon Islands,1989-01-01,65.2,61.4,3.8000000000000043,,,,,
South Africa,1989-01-01,63.3,61.4,1.8999999999999986,,,,,
Tajikistan,1989-01-01,62.0,61.4,0.6000000000000014,,,,,
Tuvalu,1989-01-01,61.5,61.4,0.10000000000000142,,,,,
Zimbabwe,1989-01-01,60.4,61.4,-1.0,,,,,
Algeria,1990-01-01,67.4,61.6,5.800000000000004,,,,,
Bangladesh,1990-01-01,56.0,61.6,-5.600000000000001,,,,,
Bolivia,1990-01-01,56.4,61.6,-5.200000000000003,,,,,
Botswana,1990-01-01,60.5,61.6,-1.1000000000000014,,,,,
Congo,1990-01-01,55.9,61.6,-5.700000000000003,,,,,
Egypt,1990-01-01,64.1,61.6,2.499999999999993,,,,,
El Salvador,1990-01-01,62.6,61.6,1.0,,,,,
Gabon,1990-01-01,60.3,61.6,-1.3000000000000043,,,,,
Ghana,1990-01-01,55.6,61.6,-6.0,,,,,
Guatemala,1990-01-01,62.5,61.6,0.8999999999999986,,,,,
Honduras,1990-01-01,65.2,61.6,3.6000000000000014,,,,,
India,1990-01-01,58.7,61.6,-2.8999999999999986,,,,,
Indonesia,1990-01-01,63.2,61.6,1.6000000000000014,,,,,
Iran,1990-01-01,64.4,61.6,2.8000000000000043,,,,,
Iraq,1990-01-01,58.4,61.6,-3.200000000000003,,,,,
Kenya,1990-01-01,58.6,61.6,-3.0,,,,,
Kiribati,1990-01-01,60.9,61.6,-0.7000000000000028,,,,,
Libya,1990-01-01,69.4,61.6,7.800000000000004,,,,,
Maldives,1990-01-01,63.6,61.6,2.0,,,,,
Marshall Islands,1990-01-01,62.2,61.6,0.6000000000000014,,,,,
Mauritania,1990-01-01,59.8,61.6,-1.8000000000000043,,,,,
Mongolia,1990-01-01,58.8,61.6,-2.8000000000000043,,,,,
Morocco,1990-01-01,62.4,61.6,0.7999999999999972,,,,,
Myanmar,1990-01-01,56.7,61.6,-4.899999999999999,,,,,
Namibia,1990-01-01,62.5,61.6,0.8999999999999986,,,,,
Nauru,1990-01-01,61.4,61.6,-0.20000000000000284,,,,,
Nicaragua,1990-01-01,63.1,61.6,1.5,,,,,
Oman,1990-01-01,69.8,61.6,8.199999999999996,,,,,
Pakistan,1990-01-01,60.1,61.6,-1.5,,,,,
Palau,1990-01-01,61.6,61.6,0.0,,,,,
Papua New Guinea,1990-01-01,59.7,61.6,-1.8999999999999986,,,,,
Sao Tome and Principe,1990-01-01,61.5,61.6,-0.10000000000000142,,,,,
Solomon Islands,1990-01-01,65.4,61.6,3.8000000000000043,,,,,
South Africa,1990-01-01,63.4,61.6,1.7999999999999972,,,,,
Tajikistan,1990-01-01,61.9,61.6,0.29999999999999716,,,,,
Tuvalu,1990-01-01,61.7,61.6,0.10000000000000142,,,,,
Zimbabwe,1990-01-01,59.4,61.6,-2.200000000000003,,,,,
Algeria,1991-01-01,67.7,61.9,5.800000000000004,,,,,
Bangladesh,1991-01-01,54.2,61.9,-7.699999999999996,,,,,
Bolivia,1991-01-01,57.1,61.9,-4.799999999999997,,,,,
Botswana,1991-01-01,59.5,61.9,-2.3999999999999986,,,,,
Congo,1991-01-01,55.2,61.9,-6.699999999999996,,,,,
Egypt,1991-01-01,64.8,61.9,2.8999999999999986,,,,,
El Salvador,1991-01-01,63.9,61.9,2.0,,,,,
Gabon,1991-01-01,60.4,61.9,-1.5,,,,,
Ghana,1991-01-01,56.0,61.9,-5.899999999999999,,,,,
Guatemala,1991-01-01,62.7,61.9,0.8000000000000043,,,,,
Honduras,1991-01-01,65.8,61.9,3.8999999999999986,,,,,
India,1991-01-01,59.1,61.9,-2.799999999999997,,,,,
Indonesia,1991-01-01,63.5,61.9,1.6000000000000014,,,,,
Iran,1991-01-01,66.5,61.9,4.600000000000001,,,,,
Iraq,1991-01-01,62.5,61.9,0.6000000000000014,,,,,
Kenya,1991-01-01,58.0,61.9,-3.8999999999999986,,,,,
Kiribati,1991-01-01,61.4,61.9,-0.5,,,,,
Libya,1991-01-01,69.8,61.9,7.899999999999999,,,,,
Maldives,1991-01-01,64.3,61.9,2.3999999999999986,,,,,
Marshall Islands,1991-01-01,62.3,61.9,0.3999999999999986,,,,,
Mauritania,1991-01-01,59.9,61.9,-2.0,,,,,
Mongolia,1991-01-01,59.2,61.9,-2.6999999999999957,,,,,
Morocco,1991-01-01,62.9,61.9,1.0,,,,,
Myanmar,1991-01-01,57.0,61.9,-4.899999999999999,,,,,
Namibia,1991-01-01,62.1,61.9,0.20000000000000284,,,,,
Nauru,1991-01-01,61.3,61.9,-0.6000000000000014,,,,,
Nicaragua,1991-01-01,63.9,61.9,2.0,,,,,
Oman,1991-01-01,70.2,61.9,8.300000000000004,,,,,
Pakistan,1991-01-01,60.3,61.9,-1.6000000000000014,,,,,
Palau,1991-01-01,61.9,61.9,0.0,,,,,
Papua New Guinea,1991-01-01,59.9,61.9,-2.0,,,,,
Sao Tome and Principe,1991-01-01,61.4,61.9,-0.5,,,,,
Solomon Islands,1991-01-01,65.6,61.9,3.6999999999999957,,,,,
South Africa,1991-01-01,63.3,61.9,1.3999999999999986,,,,,
Tajikistan,1991-01-01,61.4,61.9,-0.5,,,,,
Tuvalu,1991-01-01,61.9,61.9,0.0,,,,,
Zimbabwe,1991-01-01,58.1,61.9,-3.799999999999997,,,,,
Algeria,1992-01-01,67.8,61.5,6.299999999999997,,,,,
Bangladesh,1992-01-01,57.6,61.5,-3.8999999999999986,,,,,
Bolivia,1992-01-01,57.6,61.5,-3.8999999999999986,,,,,
Botswana,1992-01-01,58.3,61.5,-3.200000000000003,,,,,
Congo,1992-01-01,54.7,61.5,-6.799999999999997,,,,,
Egypt,1992-01-01,65.0,61.5,3.5,,,,,
El Salvador,1992-01-01,64.7,61.5,3.200000000000003,,,,,
Gabon,1992-01-01,60.5,61.5,-1.0,,,,,
Ghana,1992-01-01,56.2,61.5,-5.299999999999997,,,,,
Guatemala,1992-01-01,62.9,61.5,1.3999999999999986,,,,,
Honduras,1992-01-01,66.0,61.5,4.5,,,,,
India,1992-01-01,59.5,61.5,-2.0,,,,,
Indonesia,1992-01-01,64.1,61.5,2.5999999999999943,,,,,
Iran,1992-01-01,66.8,61.5,5.299999999999997,,,,,
Iraq,1992-01-01,66.7,61.5,5.200000000000003,,,,,
Kenya,1992-01-01,57.3,61.5,-4.200000000000003,,,,,
Kiribati,1992-01-01,61.9,61.5,0.3999999999999986,,,,,
Libya,1992-01-01,70.2,61.5,8.700000000000003,,,,,
Maldives,1992-01-01,65.0,61.5,3.5,,,,,
Marshall Islands,1992-01-01,62.4,61.5,0.8999999999999986,,,,,
Mauritania,1992-01-01,60.3,61.5,-1.2000000000000028,,,,,
Mongolia,1992-01-01,59.6,61.5,-1.8999999999999986,,,,,
Morocco,1992-01-01,63.4,61.5,1.8999999999999986,,,,,
Myanmar,1992-01-01,57.3,61.5,-4.200000000000003,,,,,
Namibia,1992-01-01,61.5,61.5,0.0,,,,,
Nauru,1992-01-01,61.2,61.5,-0.29999999999999716,,,,,
Nicaragua,1992-01-01,64.3,61.5,2.799999999999997,,,,,
Oman,1992-01-01,70.7,61.5,9.200000000000003,,,,,
Pakistan,1992-01-01,60.1,61.5,-1.3999999999999986,,,,,
Palau,1992-01-01,62.2,61.5,0.7000000000000028,,,,,
Papua New Guinea,1992-01-01,60.2,61.5,-1.2999999999999972,,,,,
Sao Tome and Principe,1992-01-01,61.3,61.5,-0.20000000000000284,,,,,
Solomon Islands,1992-01-01,65.8,61.5,4.299999999999997,,,,,
South Africa,1992-01-01,63.3,61.5,1.7999999999999972,,,,,
Tajikistan,1992-01-01,55.1,61.5,-6.399999999999999,,,,,
Tuvalu,1992-01-01,60.5,61.5,-1.0,,,,,
Zimbabwe,1992-01-01,56.4,61.5,-5.100000000000001,,,,,
Algeria,1993-01-01,67.7,62.3,5.400000000000006,,,,,
Bangladesh,1993-01-01,57.9,62.3,-4.399999999999999,,,,,
Bolivia,1993-01-01,58.4,62.3,-3.8999999999999986,,,,,
Botswana,1993-01-01,57.7,62.3,-4.599999999999994,,,,,
Congo,1993-01-01,54.1,62.3,-8.199999999999996,,,,,
Egypt,1993-01-01,65.5,62.3,3.200000000000003,,,,,
El Salvador,1993-01-01,65.2,62.3,2.9000000000000057,,,,,
Gabon,1993-01-01,60.7,62.3,-1.5999999999999943,,,,,
Ghana,1993-01-01,56.4,62.3,-5.899999999999999,,,,,
Guatemala,1993-01-01,63.3,62.3,1.0,,,,,
Honduras,1993-01-01,66.3,62.3,4.0,,,,,
India,1993-01-01,59.8,62.3,-2.5,,,,,
Indonesia,1993-01-01,64.6,62.3,2.299999999999997,,,,,
Iran,1993-01-01,67.1,62.3,4.799999999999997,,,,,
Iraq,1993-01-01,66.9,62.3,4.6000000000000085,,,,,
Kenya,1993-01-01,56.6,62.3,-5.699999999999996,,,,,
Kiribati,1993-01-01,62.3,62.3,0.0,,,,,
Libya,1993-01-01,70.4,62.3,8.100000000000009,,,,,
Maldives,1993-01-01,65.7,62.3,3.4000000000000057,,,,,
Marshall Islands,1993-01-01,62.5,62.3,0.20000000000000284,,,,,
Mauritania,1993-01-01,60.4,62.3,-1.8999999999999986,,,,,
Mongolia,1993-01-01,60.0,62.3,-2.299999999999997,,,,,
Morocco,1993-01-01,63.9,62.3,1.6000000000000014,,,,,
Myanmar,1993-01-01,57.6,62.3,-4.699999999999996,,,,,
Namibia,1993-01-01,60.9,62.3,-1.3999999999999986,,,,,
Nauru,1993-01-01,61.3,62.3,-1.0,,,,,
Nicaragua,1993-01-01,64.7,62.3,2.4000000000000057,,,,,
Oman,1993-01-01,71.2,62.3,8.900000000000006,,,,,
Pakistan,1993-01-01,59.9,62.3,-2.3999999999999986,,,,,
Palau,1993-01-01,62.6,62.3,0.30000000000000426,,,,,
Papua New Guinea,1993-01-01,60.5,62.3,-1.7999999999999972,,,,,
Sao Tome and Principe,1993-01-01,61.1,62.3,-1.1999999999999957,,,,,
Solomon Islands,1993-01-01,66.0,62.3,3.700000000000003,,,,,
South Africa,1993-01-01,63.0,62.3,0.7000000000000028,,,,,
Tajikistan,1993-01-01,52.9,62.3,-9.399999999999999,,,,,
Tuvalu,1993-01-01,62.7,62.3,0.4000000000000057,,,,,
Zimbabwe,1993-01-01,54.4,62.3,-7.899999999999999,,,,,
Algeria,1994-01-01,67.4,62.6,4.800000000000004,,,,,
Bangladesh,1994-01-01,58.6,62.6,-4.0,,,,,
Bolivia,1994-01-01,59.0,62.6,-3.6000000000000014,,,,,
Botswana,1994-01-01,56.2,62.6,-6.399999999999999,,,,,
Congo,1994-01-01,53.7,62.6,-8.899999999999999,,,,,
Egypt,1994-01-01,65.8,62.6,3.1999999999999957,,,,,
El Salvador,1994-01-01,65.8,62.6,3.1999999999999957,,,,,
Gabon,1994-01-01,60.7,62.6,-1.8999999999999986,,,,,
